Tweet ID,Text,Username,Time,Location 
1327984548026617859,"RT @PTI_News: Rajasthan reports 10 more #COVID19 deaths, 2,184 new cases. Infection count rises to 2,25,817, death toll reaches 2,066. The…",God,2020-02-03 00:00:00,India
1327985354939502592,"@DrMuradPTI No sir!!!
There is not the choice of smart lock down there should be a lockdown with cancellation of ou… https://t.co/RUFzcauIlz",Yousaf Shah,2020-02-04 00:00:00,Pakistan
1327985359138021384,"RT @lyssaslounge: This is an excellent thread about the dangerous failure of Sweden‘s herd immunity #COVID19 strategy. (Looking at you, Tru…",TAKE THE SENATE - 010521🌊,2020-02-04 00:00:00,USA
1327985374233288708,"RT @VABVOX: So I've been really sick, trying to maintain with this congestive heart failure that I got from having the virus and EVERY FREA…",UkieLenia,2020-02-04 00:00:00,USA
1327985441023217665,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,bharat,2020-02-04 00:00:00,India
1327985449550245890,"RT @ShobhaBJP: World recognising the good works done by @RSSorg!

Barry O'Farrel, @AusHCIndia met Sarsanghchalak Sri @DrMohanBhagwat Ji &amp; a…",Saru,2020-02-04 00:00:00,India
1327985457284714498,"As Trump ignores deepening crisis, Biden calls for urgent response... https://t.co/RteoxQuxYU #drudge",Drudge Report App,2020-02-04 00:00:00,USA
1327985457683173378,How Pfizer Plans to Distribute Its Vaccine (It’s Complicated) https://t.co/LmjjNrO91U,"Erika Potrz RN, BScN",2020-02-04 00:00:00,Canada
1327985470936997889,"RT @jeasbe: #Delhi
Need #Blood Type :A+
At :PSRI, Sheikh Sarai 
Blood Component : Need Plasma from A+ #COVID19 recovered patient.
Primary N…",Jeremy,2020-02-04 00:00:00,India
1327985481305509889,"RT @freecryptobot: #Giveaway Alert
Want to win $500 #amazon giftcard
Follow this step:
1.Must Follow @freecryptobot
2.Must Retweet &amp; likes…",Sharon,2020-02-04 00:00:00,USA
1327985481330683904,"RT @marklevinshow: 1. The media are reporting that coronavirus cases are spreading big-time.  I guess that means Fauci, et al, blew it.  Pe…",EFC,2020-02-04 00:00:00,USA
1327985485839478784,"RT @euromaestro: 1,000 Americans die daily from COVID-19 

At the beginning of this month it was 800 a day 

Mid month it’s 1 000 per day…",Zanzibar Street,2020-02-04 00:00:00,Canada
1327985500284542977,"RT @ShingalaHeta: Yaaaaayy !!!
HM IS COMING",HM of AM 🌟,2020-02-04 00:00:00,India
1327985513505058817,"RT @ShashiTharoor: A legend is lost to #COVID19, but for those of us who admired his work, Soumitra Chatterjee remains immortal. I had the…",RAJ KUMAR R,2020-02-04 00:00:00,India
1327985551471886336,"@ArvindKejriwal Also look at Argentina, Peru, Italy, Spain... All who enforced a uniform lockdown are not able to c… https://t.co/GgBpQTR8xv",Vinit Shah,2020-02-04 00:00:00,India
1327985554403692544,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,bhajaranga bali,2020-02-04 00:00:00,India
1327985580773412866,why would he when he doesn't want to help people and wants to USE TAXPAYERS MONEY TO GOLF AND EARN PROFIT. profit o… https://t.co/pHoQdZVtF9,Arts and Entertainment,2020-02-04 00:00:00,Canada
1327985608082534403,"Congratulations Slovakia.

Apparently you are the smartest government of an infected country.",I ❤️ Veracity💡,2020-02-04 00:00:00,Canada
1327985614919110662,"RT @drharshvardhan: To address the unprecedented surge of #COVID19 cases in Delhi, Union Home Minister Sh @AmitShah Ji convened a high-leve…",Corona Warrior Gaurav Bhardwaz,2020-02-04 00:00:00,India
1327985617385484290,"RT @SebGorka: No. 

Are you going to surrender to the Butcher of Richmond, @GovernorVA?",Lilly Light,2020-02-04 00:00:00,USA
1327985693981753352,@PMOIndia  Sir...First of all Happy Deewali. We are struggling since lockdown to earn our bread butter as We are se… https://t.co/OTH4c72fqz,VISHHAL GUPTA,2020-02-04 00:00:00,India
1327985765943427073,@TurnLeftStopRed @KathleenAFranck Biden will not prevent them from going to church. Trump and his refusal to combat… https://t.co/UhA1ft7N94,ART...Is,2020-02-04 00:00:00,USA
1327985770720727040,"Increased testing, more ICU beds: Centre's Covid plan for Delhi   https://t.co/XwhHPJyW4a #Coronavirus",Oneindia News,2020-02-04 00:00:00,India
1327985782519283713,"RT @drharshvardhan: To address the unprecedented surge of #COVID19 cases in Delhi, Union Home Minister Sh @AmitShah Ji convened a high-leve…",Amit Tripathi,2020-02-04 00:00:00,India
1327985807853051908,RT @kaitlancollins: Dr. Fauci tells @jaketapper it’s been “several months” since President Trump physically attended a coronavirus task for…,@dmacleod44 🇨🇦,2020-02-04 00:00:00,Canada
1327985814786240512,"RT @DrSamuelGregg: As I keep saying, French Catholicism is one of the most dynamic forces in Western Christianity these days. Note how youn…",Mrs. S,2020-02-04 00:00:00,USA
1327985833857609736,"RT @AutoRaja1212: 👉 Delhi reported 7340 new #coronavirus cases on Saturday despite conducting lesser numbers of tests😷

👉 Totally 7519 peop…",Praveen प्रवीण,2020-02-04 00:00:00,India
1327985853822472192,@RepelloMuggles @Icarus_Reloaded Lockdown ka pata nahi but Indigo has cancelled flight tickets to Delhi... For 7th December,Joga-Maya 😎,2020-02-04 00:00:00,India
1327985881299386368,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,Corona Warrior Gaurav Bhardwaz,2020-02-04 00:00:00,India
1327985889042190336,RT @DrEricDing: 📍NEW: Chilling video of El Paso jail inmates hired to move bodies of #COVID19 deceased patients into mobile overflow morgue…,Mary: Vote Blue,2020-02-04 00:00:00,USA
1327985890837360642,RT @drmwarner: I will take being silenced and gaslit over being harassed and threatened. https://t.co/rFp6AR7fuT,MJosling 🇨🇦 #BuyCanadian,2020-02-04 00:00:00,Canada
1327985893806911493,RT @Grayman1995: Fuck off.,Skullmonkie⭐️⭐️⭐️,2020-02-04 00:00:00,USA
1327985900505026563,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,Pandit Abhinav Tripathi,2020-02-04 00:00:00,India
1327985914291871749,RT @yehlog: The Australian High Commissioner visits the HQ of the Nazi inspired extremist Indian paramilitary that has orchestrated mass mu…,Munzy,2020-02-04 00:00:00,India
1327985931874349056,"RT @Phillip2020Vote: @realDonaldTrump Trump’s only interest is golfing, spreading more lies, and contesting a legal election...
while more…",Sis,2020-02-04 00:00:00,USA
1327985980394135553,RT @PressTV: Maryam Arbabi was an Iranian teacher who was hospitalized due to #coronavirus. Yet she decided to continue teaching her studen…,Mustufa shoaib,2020-02-04 00:00:00,Pakistan
1327986003940929536,Trump officials wrote CDC testing guidance against scientific advice: NYT - Business Insider - Business Insider… https://t.co/ETD28AGEEa,save DEMOCRACY,2020-02-04 00:00:00,USA
1327986029652037633,#Travel restrictions you need to know...,Corina E U,2020-02-04 00:00:00,USA
1327986042159329281,@Karan_Gilhotra  sir my dad need jukki bcz of lockdown he loss job please help him sir we are also from poor background .,Jagdish Pulpet,2020-02-04 00:00:00,India
1327986086619074560,RT @kaitlancollins: Dr. Fauci tells @jaketapper it’s been “several months” since President Trump physically attended a coronavirus task for…,Gracie,2020-02-04 00:00:00,USA
1327986111046578176,"RT @marklevinshow: 1. The media are reporting that coronavirus cases are spreading big-time.  I guess that means Fauci, et al, blew it.  Pe…",LA_Belle⭐️⭐️⭐️ Text TRUMP to 88022,2020-02-04 00:00:00,USA
1327986112191635467,RT @TheGrayRider: Another lockdown could cripple the economy and advance government control over daily American life. Retweet if you agree.…,dustmagnet-Parler @dustmagnet,2020-02-04 00:00:00,USA
1327986114309840902,RT @PineLaneNursery: A message about Coronavirus &amp; the Cancellation of our Holiday Open House https://t.co/JMAO5RLRBQ https://t.co/X49F8L7X…,Kevin Keyser,2020-02-04 00:00:00,USA
1327986118520938501,@WayChic Yes. Bipartisan Commission of Amendment 25 immediately. 45 Is AWOL vs Covid19 @amyklobuchar @RepJeffries https://t.co/1gu2ThrXy2,Adrian Martinez,2020-02-04 00:00:00,USA
1327986122354532353,"RT @mkraju: Asked by @jaketapper about the last time Trump was at WH coronavirus task force meeting, Fauci says “several months ago.” He al…",𝕃𝕚𝕟𝕕𝕒 𝕃𝕒𝕨𝕣𝕖𝕪 😷,2020-02-04 00:00:00,USA
1327986152658366466,"RT @mkraju: Asked by @jaketapper about the last time Trump was at WH coronavirus task force meeting, Fauci says “several months ago.” He al…",Gracie,2020-02-04 00:00:00,USA
1327986158534598658,@elonmusk How can Dr. Kary Mullis invent a test to detect DNA &amp; RNA related to HIV in 1985 to be used for Covid? Ho… https://t.co/Zr7lLiClsr,JustMsMe2Q2Q,2020-02-04 00:00:00,USA
1327986176695779328,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,iamguru,2020-02-04 00:00:00,India
1327986181141893120,"RT @joannachiu: Feel like you’ve aged a decade in 2020? The stress of #COVID19 may actually be adding extra years to your birth age. 

I wr…",Amie Ryan,2020-02-04 00:00:00,USA
1327986192214880259,Remember her face #HealthcareWorkers #healthcaretips #COVID19 She shows up at he #hospital There are no funds.,Innovation Focus,2020-02-04 00:00:00,USA
1327986192470577157,"RT @Kevin_Faulconer: His kids can learn in person. But yours can’t.

He can celebrate birthday parties. But you can’t. 

He can dine on a $…",K,2020-02-04 00:00:00,USA
1327986202700636160,"RT @AshleyRParker: Nearly a quarter million Americans dead, and Trump has almost totally abdicated his coronavirus responsibilities. Sunday…",jayhawkbb,2020-02-04 00:00:00,USA
1327986232563994627,"RT @apbenven: Jake Tapper asked Dr. Fauci about the last time Trump attended a coronavirus task force briefing.

""It was months ago,"" Fauci…",jayhawkbb,2020-02-04 00:00:00,USA
1327986265590013952,"RT @marklevinshow: 1. The media are reporting that coronavirus cases are spreading big-time.  I guess that means Fauci, et al, blew it.  Pe…",Linda Paris,2020-02-04 00:00:00,USA
1327986265904590850,"RT @carlquintanilla: “The president has not attended a coronavirus task force meeting in ‘at least five months,’ said one senior administra…",jayhawkbb,2020-02-04 00:00:00,USA
1327986271445151745,"WATCH | COVID19 tests conducted daily to be increased over 1 Lakh: Delhi CM

https://t.co/Srz2KXebp3",ABP News,2020-02-04 00:00:00,India
1327986316546514950,"Karnataka reports 1,565 new #COVID19 cases, 2,363 discharges, and 21 deaths on November 14th.

Total cases in the s… https://t.co/2zbZdXbpIf",ANI,2020-02-04 00:00:00,India
1327986323458670592,RT @Helenhs: May I be so bold as to so bold as to suggest Trump’s lack of action on #COVID__19 &amp; failure to attend a task force meeting in…,ART...Is,2020-02-04 00:00:00,USA
1327986325841080320,"Respected, Inspector General of Police in Bengaluru

Please put out an article like this or on any social media pla… https://t.co/If0UQx9woZ",RED HAIR SHANKS,2020-02-04 00:00:00,India
1327986349731844096,"RT @GargiRawat: Delhi has recorded the highest coronavirus cases in last 24 hrs among states at 7,340, there have been 96 deaths. 
Delhi CM…",Merin,2020-02-04 00:00:00,India
1327986358443335681,@GovindAgarwal_ sir help us my dad needs jukki machine bcz of lockdown he loss job now need to start work from bcz… https://t.co/ICqLPqpHrB,Jagdish Pulpet,2020-02-04 00:00:00,India
1327986366584659968,@Joe55578171 @zlat_z @DonaldJTrumpJr That's not what that says. And it looks like you need to research Trump's repu… https://t.co/iUpzfHJTGh,K. 🇺🇸,2020-02-04 00:00:00,USA
1327986385156902914,"#USA #coronavirus #COVID19 tracking
https://t.co/d9MnY3XYFP",DaniseCodekas Writer,2020-02-04 00:00:00,USA
1327986396590723072,"RT @BJacksonWrites: Wearing a mask is patriotic.  

Refusing to wear a mask is un-American.  Pass it on.

#WearAMask #WearADamnMask #corona…",🔥Karen Durling🔥,2020-02-04 00:00:00,USA
1327986397668548609,RT @pmdlive_: #COVID19 crisis has created a vaccum in the lives of Folk Artists. Join the movement 'Padharo Mhare Des' Virtual Covid Relief…,Sunil Bishnoi,2020-02-04 00:00:00,India
1327986407856611328,"I would love to get takeout but ppl on #ODSP can't even shop at grocery stores, we have to beg at food banks. I can… https://t.co/ir4pBDn5dM",DougFordIsKillingDisabledPeopleByNeglect,2020-02-04 00:00:00,Canada
1327986411849478145,RT @anandmahindra: Just the kind of centre-state coordination we’d like to see when the lives of citizens are at stake. 👏👏👏,Aditya Acharya,2020-02-04 00:00:00,India
1327986418459828224,"RT @I_Tolman: Suicide figures are up 200% since lockdown. Could 2 followers please copy and re-post this tweet? 

Call 1-800-273-8255 (USA…",Midnight007,2020-02-04 00:00:00,USA
1327986432091230212,RT @kaitlancollins: Dr. Fauci tells @jaketapper it’s been “several months” since President Trump physically attended a coronavirus task for…,Dave,2020-02-04 00:00:00,USA
1327986454329503746,@saeed_ahsen @NajamAli2020 @DrMuradPTI What is the definition of smart lockdown? How does it relate to closure of a… https://t.co/WKaK57iRBH,Motasim Bajwa,2020-02-04 00:00:00,Pakistan
1327986458167164930,RT @anandmahindra: Just the kind of centre-state coordination we’d like to see when the lives of citizens are at stake. 👏👏👏,SKY 🇮🇳,2020-02-04 00:00:00,India
1327986485803577347,"RT @marklevinshow: 1. The media are reporting that coronavirus cases are spreading big-time.  I guess that means Fauci, et al, blew it.  Pe…",Lisa Mladinich,2020-02-04 00:00:00,USA
1327986521908064257,"RT @mkraju: Asked by @jaketapper about the last time Trump was at WH coronavirus task force meeting, Fauci says “several months ago.” He al…",Lora,2020-02-04 00:00:00,USA
1327986523208343552,"RT @Aaron_Derfel: 1) Ouebec reported 28 more #COVID19 outbreaks in schools on Saturday, by far the highest single-day increase of any setti…",Noha Beshir,2020-02-04 00:00:00,Canada
1327986565495328768,RT @DrEricDing: 📍NEW: Chilling video of El Paso jail inmates hired to move bodies of #COVID19 deceased patients into mobile overflow morgue…,Harvey,2020-02-04 00:00:00,USA
1327986578304614400,RT @anandmahindra: Just the kind of centre-state coordination we’d like to see when the lives of citizens are at stake. 👏👏👏,Sumit Roy Singh,2020-02-04 00:00:00,India
1327986601213927426,"RT @GargiRawat: Delhi has recorded the highest coronavirus cases in last 24 hrs among states at 7,340, there have been 96 deaths. 
Delhi CM…",Manpreet Ahluwalia,2020-02-04 00:00:00,India
1327986603680272384,"#StateCollege, PA - #PennState Reports 112 New COVID-19 Cases at University Park https://t.co/UZ6tg5ILFO",Rose,2020-02-04 00:00:00,USA
1327986713851883521,@Nand20Ahuja  sir please help my dad need jukki machine becz of lockdown loss job now need to work from home please… https://t.co/xsIyy7y8Ic,Jagdish Pulpet,2020-02-04 00:00:00,India
1327986717803110400,RT @GovJVentura: No. It’s spreading because no one cares if they GIVE it to others. That’s the real problem. It’s not just you and you alon…,"Dad, 🧢 Entrepreneur & Educator",2020-02-04 00:00:00,USA
1327986726795694083,"New stats reveal massive NYC exodus
https://t.co/ga2qmrPVZX",Progressive Review,2020-02-04 00:00:00,USA
1327986779270631425,"RT @GOPChairwoman: It is because of @realDonaldTrump and his administration that in less than a year, enough coronavirus vaccines to immuni…",ML,2020-02-04 00:00:00,USA
1327986817396744195,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,ॐ ISHWAR ॐ,2020-02-04 00:00:00,India
1327986843225210885,RT @OpIndia_com: Diwali magic: Nidhi Razdan goes from anti-lockdown crusader to demanding lockdown to punish citizens after Kejriwal perfor…,LiberalHindu,2020-02-04 00:00:00,India
1327986860275142659,RT @kaitlancollins: Dr. Fauci tells @jaketapper it’s been “several months” since President Trump physically attended a coronavirus task for…,🙏🏽VOTE 🙏🏽,2020-02-04 00:00:00,Canada
1327986875609407488,"RT @ANI: Delhi: A meeting called by Union Home Minister Amit Shah over #COVID19 situation in the national capital, is underway at North Blo…",NIKHIL GUPTA,2020-02-04 00:00:00,India
1327986879736721410,"A Biden COVID-19 advisor suggested a national lockdown lasting up to 6 #weeks, but said th - Nov 15 @ 9:46 AM ET https://t.co/ESuP6Y0nmR",PulpNews Crime,2020-02-04 00:00:00,USA
1327986890021031938,"RT @WORLDMUSICAWARD: #TXT, who have the World's best-selling album this week, drop new MV and meaningful song #WeLostTheSummer, copenned by…",Pika✜,2020-02-04 00:00:00,India
1327986898128818177,"RT @julie_kelly2: My friend ⁦@JordanSchachtel⁩ is doing some of the best reporting on CV-19, lockdowns, and coronavirus profiteers. Check o…",Chad Guertin,2020-02-04 00:00:00,Canada
1327986937613848576,"RT @BloodDonorsIn: #Delhi
Need #Blood Type :  AB-positive
At : Jaipur Golden Hospital, Rohini
Blood Component : Need Plasma from AB+ve/AB-v…",Aman❤,2020-02-04 00:00:00,India
1327986970493136898,"RT @marklevinshow: 1. The media are reporting that coronavirus cases are spreading big-time.  I guess that means Fauci, et al, blew it.  Pe…",ML,2020-02-04 00:00:00,USA
1327987004575944704,"RT @BloodDonorsIn: #Delhi
Need #Blood Type :  AB-positive
At : Saroj Hospital, Rohini
Blood Component : Need Plasma from AB+ve/AB-ve #COVID…",Aman❤,2020-02-04 00:00:00,India
1327987015523196928,"China Finds Coronavirus On Frozen Beef, Tripe From Various Countries | In Hindi. https://t.co/LpNDipCdXF",Biswajit Das,2020-02-04 00:00:00,India
1327987046942724098,RT @YNB: 💔 It didn’t have to be this way.,butterfliesdont,2020-02-04 00:00:00,USA
1327987073148743681,RT @qmindora: I cry for my home town. https://t.co/rHcdRZDI5m,FreddyRoo,2020-02-04 00:00:00,USA
1327987076340576256,"RT @DrTedros: I fully agree. Thank you for this great video, Government of #Germany. To beat #COVID19, this winter:
-Avoid crowds, #StayHom…",Mrs. Toner's Class,2020-02-04 00:00:00,Canada
1327987102064078849,RT @azcentral: Navajo Nation orders new 3-week stay-at-home lockdown starting Monday.https://t.co/QXm1Cap336,j denton,2020-02-04 00:00:00,USA
1327987155247919106,@JoeBiden Start preparing people psychologically for a “ Complete Lockdown “ on or after 21st January. It’s a very… https://t.co/k37qtNUZkl,Suresh P Satyavan,2020-02-04 00:00:00,India
1327987168472571905,"RT @donwinslow: Donald Trump has not attended a coronavirus task force meeting in 'at least five months,' said one senior administration of…",ELLIE F,2020-02-04 00:00:00,Canada
1327987172058738688,RT @Thomas1774Paine: Dr. Fauci Says Coronavirus “Won’t Be A Pandemic For Much Longer” https://t.co/vSzgMH18ef,Alice James 🇺🇸,2020-02-04 00:00:00,USA
1327987195576078338,"#COVID19 crisis has created a vaccum in the lives of Folk Artists.

Join the movement 'Padharo Mhare Des' Virtual C… https://t.co/q8x1s2dCzL",Sunil Bishnoi,2020-02-04 00:00:00,India
1327987209459273730,I am concerned the high amount of durable CR’s are a result of mild COVID infection in cancer patients. Covid19 is… https://t.co/NHi1e9RpSg,Zelda,2020-02-04 00:00:00,Canada
1327987229051002885,"ICYMI: From a jaguar to 'Harry Potter' wheeled broomsticks
#news #covid #india #coronavirus #instagram #love… https://t.co/lYRQyIm8vX",Upcoming News,2020-02-04 00:00:00,India
1327987236386856962,"US election: Trump appears to admit Biden victory in tweet
#news #covid #india #coronavirus #instagram #love… https://t.co/KMezn3AGPi",Upcoming News,2020-02-04 00:00:00,India
1327987248831160321,"RT @keithbaldrey: So far, the number of B.C. school closures because of #COVID19 is 0.2% of all schools. #bced #bcpoli",ItWasAnInsideJoke 🇨🇦,2020-02-04 00:00:00,Canada
1327987257538531330,"RT @ShashiTharoor: A legend is lost to #COVID19, but for those of us who admired his work, Soumitra Chatterjee remains immortal. I had the…",INCian,2020-02-04 00:00:00,India
1327987306515542016,"RT @cityoftoronto: We all need to work together to stop the spread of #COVID19. Please, stay home if you don’t need to go out. If it’s esse…",Shann Hayes,2020-02-04 00:00:00,Canada
1327987366108139523,"RT @ABPNews: WATCH | COVID19 tests conducted daily to be increased over 1 Lakh: Delhi CM

https://t.co/Srz2KXebp3",Rakesh singh,2020-02-04 00:00:00,India
1327987372265533440,RT @CMichaelGibson: Sweden admits its herd immunity idea was ill founded as second coronavirus wave hits https://t.co/aaK4aJ9Krh,Gprada,2020-02-04 00:00:00,Canada
1327987400023236609,RT @AdityaRajKaul: #BREAKING: High-level meeting summoned by Home Minister @AmitShah at 5pm today in view of drastic increase in #COVID19 p…,Vembanat🇮🇳,2020-02-04 00:00:00,India
1327987400396533760,@SeekingAlpha @Agentus_CellTX Is COVID19 oncolytic? That’s a question I have.,Zelda,2020-02-04 00:00:00,Canada
1327987401810173954,"RT @ssamcham: ""The president is no longer regularly briefed on the pandemic by his team of doctors, and he rarely reads the daily virus rep…",rdt4,2020-02-04 00:00:00,USA
1327987439705624576,RT @OpIndia_com: Diwali magic: Nidhi Razdan goes from anti-lockdown crusader to demanding lockdown to punish citizens after Kejriwal perfor…,Varun Sharma,2020-02-04 00:00:00,India
1327987445942546432,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,#Bhumihar Avaneesh Mishra PrayagrajVale,2020-02-04 00:00:00,India
1327987455639871489,"Sindh reports 942 new coronavirus cases, nine deaths https://t.co/7akHd5JF9h",The Pakistan Post,2020-02-04 00:00:00,Pakistan
1327987475554439170,"RT @marklevinshow: 1. The media are reporting that coronavirus cases are spreading big-time.  I guess that means Fauci, et al, blew it.  Pe…",Lblack,2020-02-04 00:00:00,USA
1327987499407437824,"RT @TOPublicHealth: As we continue living with #COVID19, we must be vigilant in all circumstances to limit virus spread. Here are some acti…",Shann Hayes,2020-02-04 00:00:00,Canada
1327987506210598912,"RT @dontevenblink: I wonder if we started pro-mask/pro-science protests, protests that celebrated information over ignorance, started to pu…",Homme de Sept-Iles,2020-02-04 00:00:00,Canada
1327987553979559937,RT @JaniceDean: .@NYGovCuomo said he didn’t want the Covid vaccine. He said it to many people. Even on television. https://t.co/13hCcxM8Ue,khorn🧡,2020-02-04 00:00:00,USA
1327987568361627649,"RT @LetIndBreathe: Time for simple equation

Deforestation + coal transportation = DOOM

We're already in the middle of a global pandemic #…",vikindia,2020-02-04 00:00:00,India
1327987602767622145,"RT @TOPublicHealth: Today's summary of #COVID19 cases in Toronto: as of 2 p.m. on November 13, there have been 34,222 cases (488 new since…",Shann Hayes,2020-02-04 00:00:00,Canada
1327987639379763200,RT @TOPublicHealth: These are tough times for all of us as we adjust to public health measures to limit the spread of #COVID19. It's import…,Shann Hayes,2020-02-04 00:00:00,Canada
1327987668098146306,RT @DrEricDing: 📍NEW: Chilling video of El Paso jail inmates hired to move bodies of #COVID19 deceased patients into mobile overflow morgue…,cheryl snider,2020-02-04 00:00:00,Canada
1327987672921513984,Perspective. #COVID19 #WearAMask,politicsislife,2020-02-04 00:00:00,Canada
1327987686204956672,"#MAGA 

They're not swabbing your nostril.

They're touching the back of your throat.",President-Elect My Friend Mike,2020-02-04 00:00:00,USA
1327987688587341824,"RT @newschambers: The German Government's new #COVID19 campaign is very clever and, dare I say it, funny.

https://t.co/bP8jTNFShr",tea&cakeclue,2020-02-04 00:00:00,USA
1327987702638268418,"@IvankaTrump go home Ivanka,  you r no longer relevant.  https://t.co/YiSJLRIWAs",rdt4,2020-02-04 00:00:00,USA
1327987706702532610,"As the coronavirus surges in the United States, @realDonaldTrump is more interested in promoting garbage propaganda… https://t.co/6SrOQ8bIop",Richard W.,2020-02-04 00:00:00,USA
1327987723869822976,"RT @colleenmfarrell: It feels though, with #covid19, our healthcare worker stories just don't matter anymore. I am not going to relive and…",स,2020-02-04 00:00:00,USA
1327987731478294528,no transition funds means no covid19 contingency plan. People are dying because of her malignant decision.,Innovation Focus,2020-02-04 00:00:00,USA
1327987731788513280,Some MCD hospitals to be converted into dedicated COVID hospitals: Amit Shah after chairing meet on Delhi's coronav… https://t.co/n06XiZV4Rw,Revolutionary Raja for Taxation & Economic Reform!,2020-02-04 00:00:00,India
1327987759177404416,RT @JaniceDean: .@NYGovCuomo said he didn’t want the Covid vaccine. He said it to many people. Even on television. https://t.co/13hCcxM8Ue,President Elect The Dave,2020-02-04 00:00:00,USA
1327987770615218176,"RT @drharshvardhan: At the meeting convened by Hon'ble HM Sh @AmitShah Ji to review the worrying trajectory of #COVID19 situation in Delhi,…",Kumar ramesh,2020-02-04 00:00:00,India
1327987773249253376,"RT @COVIDNewsByMIB: #IndiaFightsCorona: 

Follow procedures for #SelfQuarantine &amp; be a hero in nation's fight against #COVID19. 

➡️#StayHo…",विकास शुक्ला~आर्यवर्त,2020-02-04 00:00:00,India
1327987775161864192,RT @anandmahindra: Just the kind of centre-state coordination we’d like to see when the lives of citizens are at stake. 👏👏👏,Sanjit Pradhan 🇮🇳,2020-02-04 00:00:00,India
1327987780266336256,"🌻 SET THE MOOD: 

Do whatever you need to set the vibe for inspiration and energy. 

Pre-lockdown I used to block o… https://t.co/z9n0yBLmsy",Dipakjadhav,2020-02-04 00:00:00,India
1327987793109381120,RT @yehlog: The Australian High Commissioner visits the HQ of the Nazi inspired extremist Indian paramilitary that has orchestrated mass mu…,ཧᜰ꙰ꦿ➢𝔷𝐮β𝐢ⓐ༒,2020-02-04 00:00:00,India
1327987793247649792,"RT @drharshvardhan: To address the unprecedented surge of #COVID19 cases in Delhi, Union Home Minister Sh @AmitShah Ji convened a high-leve…",Kumar ramesh,2020-02-04 00:00:00,India
1327987829876645889,@fordnation @JustinTrudeau why aren’t you legislating companies in #ontario to allow employee’s to work from home.… https://t.co/6PgmyNkYfR,Canadian Senior In Retirement (Mask Wearer),2020-02-04 00:00:00,Canada
1327987870456451073,"RT @mkraju: Asked by @jaketapper about the last time Trump was at WH coronavirus task force meeting, Fauci says “several months ago.” He al…",Cheryl Dean,2020-02-04 00:00:00,USA
1327987889163137025,"RT @newschambers: The German Government's new #COVID19 campaign is very clever and, dare I say it, funny.

https://t.co/bP8jTNFShr",CarolineLubbe-D'Arcy,2020-02-04 00:00:00,Canada
1327987953646395395,"RT @GenRickDeMarco: Look at this tabloid piece of trash lying like Kamala trying to advance her career! 

What Trump actually said: 

""We w…",Mostly Peaceful Fullofshitzu🇺🇸🇺🇸🇺🇸,2020-02-04 00:00:00,USA
1327987966967492609,Hugs in times of Covid: what to watch out for and other ways to show affection #Coronavirus #Covid19 #Health… https://t.co/gBKFxx4p2e,TV6 News,2020-02-04 00:00:00,USA
1327987983698550785,Seattle (WA) Times: Why a coronavirus vaccine might not get things back to normal. More #Seattle #news - https://t.co/ph2mVcgVf1,1stHeadlines Seattle,2020-02-04 00:00:00,USA
1327988030448283648,We Have convened an important meeting of provincial education ministers on Monday at 11 am to discuss the latest co… https://t.co/Wm1ewuqmdn,м ιѕнƒαգ,2020-02-04 00:00:00,Pakistan
1327988030586568704,"RT @jeasbe: #Delhi
Need #Blood Type :A+
At :PSRI, Sheikh Sarai 
Blood Component : Need Plasma from A+ #COVID19 recovered patient.
Primary N…",Blood Donor O+,2020-02-04 00:00:00,India
1327988046554230785,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,Sanniv,2020-02-04 00:00:00,India
1327988056838660099,"RT @VABVOX: So I've been really sick, trying to maintain with this congestive heart failure that I got from having the virus and EVERY FREA…",Cheryl Dean,2020-02-04 00:00:00,USA
1327988061590990851,"RT @BloodDonorsIn: #Delhi
Need #Blood Type :  AB-positive
At : Jaipur Golden Hospital, Rohini
Blood Component : Need Plasma from AB+ve/AB-v…",Blood Donor O+,2020-02-04 00:00:00,India
1327988106960662530,"RT @jeasbe: #Delhi
Need #Blood Type :B+
At :Sonia Hosp. Nangloi 
Blood Component : Need Plasma from B+ #COVID19 recovered patient.
Primary…",Blood Donor O+,2020-02-04 00:00:00,India
1327988116980842497,"RT @BloodAid: #Delhi Need 2 units A-ve #Blood #COVID19 Convalescent Plasma @ Sant Parmanand Hospital. 
Call 9873045467 #BloodAid via @THE_B…",Blood Donor O+,2020-02-04 00:00:00,India
